Id,Category,bert,xlnet,roberta
7398,0,20,20,20
7399,0,19,19,19
7400,0,6,6,6
7401,0,19,19,24
7402,0,15,6,6
7403,0,20,20,20
7404,0,20,20,20
7405,0,19,19,19
7406,0,19,19,19
7407,0,6,20,6
7408,0,6,6,6
7409,0,22,22,22
7410,0,19,19,19
7411,0,3,3,3
7412,0,9,9,9
7413,0,26,26,26
7414,0,3,20,19
7415,0,6,9,6
7416,0,11,11,11
7417,0,19,19,19
7418,0,6,22,14
7419,0,20,20,20
7420,0,6,6,6
7421,0,10,10,10
7422,0,11,11,11
7423,0,19,19,19
7424,0,26,19,6
7425,0,19,19,19
7426,0,19,19,19
7427,0,20,20,20
7428,0,1,1,1
7429,0,22,22,22
7430,0,18,18,18
7431,0,4,4,4
7432,0,9,9,9
7433,0,19,19,19
7434,0,13,13,13
7435,0,19,19,19
7436,0,14,14,14
7437,0,19,19,19
7438,0,19,19,19
7439,0,25,19,19
7440,0,20,20,20
7441,0,20,20,20
7442,0,6,6,14
7443,0,19,19,19
7444,0,3,2,3
7445,0,19,19,19
7446,0,25,25,25
7447,0,3,3,3
7448,0,13,13,13
7449,0,19,19,19
7450,0,6,6,6
7451,0,5,5,5
7452,0,19,19,19
7453,0,20,20,20
7454,0,14,14,14
7455,0,19,19,19
7456,0,19,22,22
7457,0,19,19,19
7458,0,19,19,19
7459,0,19,19,19
7460,0,22,22,22
7461,0,19,19,19
7462,0,6,6,6
7463,0,19,19,19
7464,0,24,24,24
7465,0,19,19,19
7466,0,19,19,19
7467,0,19,19,19
7468,0,19,19,19
7469,0,19,19,19
7470,0,8,8,8
7471,0,15,15,15
7472,0,19,19,18
7473,0,24,24,24
7474,0,19,22,19
7475,0,18,18,18
7476,0,20,20,20
7477,0,5,5,5
7478,0,6,6,6
7479,0,1,1,1
7480,0,19,19,19
7481,0,26,26,26
7482,0,19,19,19
7483,0,19,19,19
7484,0,19,19,19
7485,0,20,20,20
7486,0,19,19,19
7487,0,20,20,20
7488,0,20,20,20
7489,0,20,20,20
7490,0,19,19,19
7491,0,19,22,19
7492,0,20,20,20
7493,0,19,19,19
7494,0,19,19,19
7495,0,11,6,6
7496,0,19,19,19
7497,0,1,1,1
7498,0,19,19,19
7499,0,19,19,19
7500,0,19,19,19
7501,0,20,20,20
7502,0,26,26,26
7503,0,26,26,26
7504,0,22,19,22
7505,0,19,19,19
7506,0,20,20,20
7507,0,19,19,19
7508,0,19,19,19
7509,0,15,20,20
7510,0,19,19,22
7511,0,24,24,26
7512,0,11,11,11
7513,0,13,13,13
7514,0,16,19,16
7515,0,3,3,3
7516,0,19,19,19
7517,0,19,19,19
7518,0,19,19,19
7519,0,8,8,8
7520,0,19,19,19
7521,0,19,19,19
7522,0,26,26,26
7523,0,26,26,26
7524,0,19,19,19
7525,0,3,3,3
7526,0,19,19,19
7527,0,19,19,19
7528,0,19,19,19
7529,0,26,26,26
7530,0,24,24,5
7531,0,14,14,14
7532,0,19,19,19
7533,0,19,19,19
7534,0,23,23,23
7535,0,26,26,26
7536,0,6,6,6
7537,0,11,11,11
7538,0,26,26,26
7539,0,19,19,19
7540,0,19,19,19
7541,0,27,27,27
7542,0,9,9,9
7543,0,24,24,24
7544,0,19,19,19
7545,0,3,3,3
7546,0,1,1,1
7547,0,26,26,26
7548,0,26,26,26
7549,0,6,6,6
7550,0,22,22,22
7551,0,19,19,19
7552,0,19,19,19
7553,0,19,19,19
7554,0,13,13,13
7555,0,4,4,4
7556,0,19,19,19
7557,0,19,19,19
7558,0,19,19,19
7559,0,5,5,5
7560,0,24,24,24
7561,0,19,19,19
7562,0,19,19,19
7563,0,25,25,25
7564,0,19,19,19
7565,0,20,20,20
7566,0,9,9,9
7567,0,19,19,19
7568,0,19,19,19
7569,0,19,19,19
7570,0,6,6,6
7571,0,3,3,3
7572,0,6,6,6
7573,0,19,19,19
7574,0,2,2,2
7575,0,19,19,19
7576,0,19,19,19
7577,0,19,19,19
7578,0,20,20,20
7579,0,19,19,19
7580,0,19,19,19
7581,0,19,19,19
7582,0,19,19,19
7583,0,8,8,8
7584,0,1,1,1
7585,0,19,19,19
7586,0,26,26,26
7587,0,20,20,20
7588,0,19,19,19
7589,0,6,6,18
7590,0,19,19,19
7591,0,19,19,19
7592,0,19,19,19
7593,0,26,26,26
7594,0,19,19,19
7595,0,19,19,19
7596,0,19,19,19
7597,0,13,13,13
7598,0,26,26,26
7599,0,11,19,19
7600,0,19,19,19
7601,0,15,15,15
7602,0,26,26,26
7603,0,22,19,22
7604,0,6,6,6
7605,0,26,26,26
7606,0,16,16,16
7607,0,16,16,16
7608,0,26,26,26
7609,0,24,24,24
7610,0,15,19,19
7611,0,20,20,20
7612,0,19,3,3
7613,0,19,19,19
7614,0,19,19,19
7615,0,15,15,15
7616,0,19,19,19
7617,0,19,19,0
7618,0,6,20,6
7619,0,16,16,16
7620,0,27,27,27
7621,0,19,19,19
7622,0,17,17,17
7623,0,19,19,19
7624,0,19,19,19
7625,0,6,6,6
7626,0,20,20,20
7627,0,5,5,5
7628,0,18,18,18
7629,0,19,19,19
7630,0,25,25,25
7631,0,14,14,14
7632,0,20,20,20
7633,0,25,25,25
7634,0,27,27,27
7635,0,1,1,1
7636,0,4,4,4
7637,0,19,20,20
7638,0,19,19,19
7639,0,20,20,20
7640,0,19,19,19
7641,0,19,19,19
7642,0,19,19,19
7643,0,20,20,20
7644,0,19,19,19
7645,0,19,19,19
7646,0,6,18,6
7647,0,19,19,19
7648,0,26,26,26
7649,0,20,20,20
7650,0,19,19,19
7651,0,6,6,19
7652,0,25,25,25
7653,0,19,19,19
7654,0,19,19,19
7655,0,19,19,19
7656,0,3,3,3
7657,0,19,19,19
7658,0,9,9,9
7659,0,19,19,19
7660,0,19,19,19
7661,0,19,19,19
7662,0,6,20,6
7663,0,19,19,19
7664,0,19,24,19
7665,0,3,3,3
7666,0,9,9,9
7667,0,25,25,25
7668,0,22,22,22
7669,0,24,24,24
7670,0,26,26,26
7671,0,3,3,3
7672,0,14,9,3
7673,0,19,19,19
7674,0,19,19,19
7675,0,26,26,26
7676,0,19,19,19
7677,0,6,6,6
7678,0,19,19,19
7679,0,3,19,19
7680,0,3,3,3
7681,0,11,26,8
7682,0,19,19,19
7683,0,26,26,26
7684,0,19,19,19
7685,0,26,9,26
7686,0,22,22,22
7687,0,11,11,11
7688,0,19,19,19
7689,0,19,19,19
7690,0,25,25,25
7691,0,4,4,4
7692,0,19,26,19
7693,0,4,4,4
7694,0,19,19,19
7695,0,18,18,18
7696,0,20,20,20
7697,0,19,19,19
7698,0,14,14,14
7699,0,19,19,19
7700,0,20,20,20
7701,0,19,19,19
7702,0,19,22,19
7703,0,19,19,19
7704,0,22,22,22
7705,0,2,2,2
7706,0,19,19,19
7707,0,19,19,19
7708,0,19,19,19
7709,0,15,15,15
7710,0,19,19,19
7711,0,19,19,19
7712,0,19,19,19
7713,0,19,19,19
7714,0,19,19,19
7715,0,22,22,22
7716,0,19,19,19
7717,0,19,19,19
7718,0,19,19,19
7719,0,19,19,19
7720,0,19,19,19
7721,0,20,20,20
7722,0,19,19,19
7723,0,8,8,8
7724,0,6,6,6
7725,0,6,6,6
7726,0,19,19,19
7727,0,19,19,19
7728,0,20,20,20
7729,0,19,19,19
7730,0,25,25,25
7731,0,19,19,19
7732,0,18,18,18
7733,0,19,19,19
7734,0,6,6,6
7735,0,19,19,19
7736,0,26,26,26
7737,0,13,13,13
7738,0,15,15,15
7739,0,19,19,19
7740,0,19,19,19
7741,0,19,19,19
7742,0,19,19,19
7743,0,25,25,25
7744,0,19,19,19
7745,0,19,19,19
7746,0,19,19,19
7747,0,20,20,20
7748,0,13,13,13
7749,0,5,5,5
7750,0,20,20,20
7751,0,8,8,8
7752,0,19,19,19
7753,0,19,19,19
7754,0,19,19,19
7755,0,8,8,8
7756,0,26,26,26
7757,0,19,19,19
7758,0,19,19,19
7759,0,26,26,26
7760,0,8,8,19
7761,0,24,24,24
7762,0,14,14,14
7763,0,19,19,19
7764,0,25,25,25
7765,0,15,15,15
7766,0,19,19,19
7767,0,19,19,19
7768,0,19,19,19
7769,0,26,26,26
7770,0,8,8,8
7771,0,19,19,19
7772,0,14,14,14
7773,0,18,18,18
7774,0,3,19,3
7775,0,24,13,24
7776,0,26,26,26
7777,0,16,16,16
7778,0,20,20,20
7779,0,19,19,19
7780,0,19,19,19
7781,0,13,13,13
7782,0,3,3,22
7783,0,24,24,24
7784,0,12,12,12
7785,0,20,20,20
7786,0,26,26,26
7787,0,5,5,5
7788,0,26,6,6
7789,0,24,24,24
7790,0,25,25,25
7791,0,26,26,26
7792,0,6,19,6
7793,0,11,22,22
7794,0,19,19,19
7795,0,26,26,26
7796,0,8,8,8
7797,0,6,6,6
7798,0,5,5,5
7799,0,19,19,19
7800,0,19,19,19
7801,0,19,19,19
7802,0,19,19,19
7803,0,19,19,19
7804,0,22,3,14
7805,0,20,20,20
7806,0,20,20,20
7807,0,0,0,0
7808,0,7,7,7
7809,0,19,19,19
7810,0,12,12,12
7811,0,27,27,27
7812,0,8,8,8
7813,0,19,19,19
7814,0,1,1,1
7815,0,25,25,25
7816,0,24,24,24
7817,0,19,19,19
7818,0,19,19,19
7819,0,19,19,19
7820,0,3,3,3
7821,0,5,5,5
7822,0,19,19,19
7823,0,20,20,20
7824,0,19,19,19
7825,0,3,3,3
7826,0,9,9,9
7827,0,11,11,11
7828,0,19,19,19
7829,0,15,15,15
7830,0,24,24,24
7831,0,20,20,20
7832,0,24,24,24
7833,0,11,11,11
7834,0,26,26,26
7835,0,19,19,19
7836,0,6,6,6
7837,0,19,3,3
7838,0,22,22,22
7839,0,19,19,19
7840,0,22,22,22
7841,0,19,19,19
7842,0,19,19,19
7843,0,19,19,19
7844,0,13,13,19
7845,0,19,19,19
7846,0,5,5,5
7847,0,5,5,5
7848,0,19,19,19
7849,0,19,19,19
7850,0,18,18,18
7851,0,19,19,19
7852,0,22,3,3
7853,0,20,20,20
7854,0,19,19,19
7855,0,5,5,5
7856,0,26,26,26
7857,0,19,19,19
7858,0,19,19,19
7859,0,19,19,19
7860,0,9,9,9
7861,0,15,15,15
7862,0,15,15,15
7863,0,5,5,5
7864,0,19,19,19
7865,0,22,22,22
7866,0,24,24,19
7867,0,20,20,20
7868,0,22,22,22
7869,0,6,6,6
7870,0,19,19,19
7871,0,6,6,6
7872,0,19,19,19
7873,0,25,25,25
7874,0,24,24,24
7875,0,19,19,19
7876,0,5,5,5
7877,0,19,19,19
7878,0,19,19,19
7879,0,8,8,8
7880,0,26,26,26
7881,0,26,26,26
7882,0,6,6,6
7883,0,19,19,19
7884,0,6,22,22
7885,0,20,20,20
7886,0,5,5,5
7887,0,14,3,3
7888,0,27,27,27
7889,0,19,19,19
7890,0,16,16,16
7891,0,3,3,3
7892,0,19,19,19
7893,0,13,24,13
7894,0,19,19,19
7895,0,20,20,20
7896,0,19,19,19
7897,0,19,19,19
7898,0,13,13,13
7899,0,19,19,19
7900,0,6,6,6
7901,0,19,19,26
7902,0,19,19,19
7903,0,19,19,19
7904,0,19,19,19
7905,0,19,19,19
7906,0,19,19,19
7907,0,6,6,6
7908,0,21,21,21
7909,0,13,13,13
7910,0,20,20,20
7911,0,27,27,27
7912,0,6,6,6
7913,0,14,14,14
7914,0,19,19,19
7915,0,17,17,17
7916,0,19,19,19
7917,0,1,6,3
7918,0,19,19,19
7919,0,6,6,6
7920,0,20,20,20
7921,0,15,15,15
7922,0,2,2,2
7923,0,19,19,19
7924,0,19,19,19
7925,0,19,19,19
7926,0,20,20,20
7927,0,15,15,15
7928,0,19,19,19
7929,0,25,25,25
7930,0,24,13,24
7931,0,19,19,19
7932,0,19,19,19
7933,0,19,22,22
7934,0,3,1,3
7935,0,19,19,19
7936,0,26,26,26
7937,0,25,25,25
7938,0,19,19,26
7939,0,19,19,19
7940,0,26,26,26
7941,0,22,22,22
7942,0,19,19,19
7943,0,19,19,19
7944,0,20,20,20
7945,0,1,1,1
7946,0,9,26,26
7947,0,19,19,19
7948,0,19,19,19
7949,0,19,19,19
7950,0,19,19,19
7951,0,19,19,19
7952,0,19,19,19
7953,0,6,6,6
7954,0,22,22,22
7955,0,19,20,19
7956,0,8,8,8
7957,0,24,24,24
7958,0,19,19,19
7959,0,19,19,19
7960,0,26,24,19
7961,0,20,20,20
7962,0,19,19,19
7963,0,1,1,1
7964,0,19,19,19
7965,0,19,19,19
7966,0,12,12,12
7967,0,20,20,20
7968,0,19,19,19
7969,0,1,6,1
7970,0,26,26,26
7971,0,19,19,19
7972,0,11,11,11
7973,0,5,5,5
7974,0,19,19,19
7975,0,19,19,19
7976,0,19,19,19
7977,0,19,19,19
7978,0,19,19,19
7979,0,15,15,15
7980,0,19,19,19
7981,0,19,19,19
7982,0,19,19,19
7983,0,16,16,16
7984,0,14,14,14
7985,0,19,19,19
7986,0,18,18,18
7987,0,19,19,19
7988,0,6,6,6
7989,0,24,24,24
7990,0,15,15,15
7991,0,11,3,3
7992,0,14,14,14
7993,0,19,19,19
7994,0,19,19,19
7995,0,26,26,26
7996,0,22,22,22
7997,0,6,6,6
7998,0,19,19,19
7999,0,20,20,20
8000,0,19,19,19
8001,0,19,19,19
8002,0,19,19,19
8003,0,26,26,26
8004,0,3,3,3
8005,0,5,5,5
8006,0,8,8,8
8007,0,19,19,19
8008,0,12,12,12
8009,0,8,8,8
8010,0,6,13,6
8011,0,11,11,11
8012,0,8,8,8
8013,0,19,19,19
8014,0,19,19,19
8015,0,19,19,19
8016,0,19,19,19
8017,0,19,11,11
8018,0,19,19,14
8019,0,19,3,3
8020,0,5,5,5
8021,0,20,20,20
8022,0,15,15,15
8023,0,19,19,19
8024,0,19,19,19
8025,0,20,20,20
8026,0,19,26,26
8027,0,19,19,19
8028,0,19,19,19
8029,0,24,24,24
8030,0,14,14,14
8031,0,22,22,22
8032,0,19,19,19
8033,0,19,19,19
8034,0,11,11,11
8035,0,19,19,19
8036,0,26,26,26
8037,0,20,20,20
8038,0,7,7,7
8039,0,27,27,27
8040,0,15,15,15
8041,0,6,6,6
8042,0,20,20,20
8043,0,22,22,22
8044,0,19,19,19
8045,0,9,9,9
8046,0,17,17,17
8047,0,6,6,19
8048,0,20,20,20
8049,0,19,19,19
8050,0,19,19,19
8051,0,19,19,19
8052,0,26,26,26
8053,0,22,22,22
8054,0,19,19,19
8055,0,19,19,19
8056,0,6,6,6
8057,0,19,19,19
8058,0,6,6,6
8059,0,16,16,16
8060,0,26,19,19
8061,0,5,5,5
8062,0,26,26,26
8063,0,20,20,20
8064,0,19,19,19
8065,0,19,19,19
8066,0,19,19,19
8067,0,19,3,3
8068,0,19,19,19
8069,0,26,26,26
8070,0,20,20,20
8071,0,19,19,19
8072,0,19,19,19
8073,0,6,6,6
8074,0,19,19,19
8075,0,19,19,19
8076,0,19,19,19
8077,0,19,19,19
8078,0,26,26,26
8079,0,3,3,3
8080,0,20,20,20
8081,0,19,19,19
8082,0,22,22,22
8083,0,26,26,26
8084,0,14,14,14
8085,0,14,14,14
8086,0,3,6,6
8087,0,7,7,7
8088,0,19,19,19
8089,0,19,19,19
8090,0,12,12,12
8091,0,5,5,5
8092,0,24,24,24
8093,0,9,26,26
8094,0,19,19,19
8095,0,19,19,19
8096,0,13,13,13
8097,0,15,15,15
8098,0,19,19,19
8099,0,18,18,18
8100,0,5,5,5
8101,0,6,6,6
8102,0,19,19,19
8103,0,26,19,19
8104,0,3,3,5
8105,0,19,19,19
8106,0,21,21,21
8107,0,26,26,26
8108,0,5,5,5
8109,0,22,22,22
8110,0,22,22,22
8111,0,6,6,6
8112,0,26,26,26
8113,0,25,25,25
8114,0,19,19,19
8115,0,19,19,19
8116,0,19,3,5
8117,0,2,2,2
8118,0,19,19,19
8119,0,19,19,19
8120,0,19,19,19
8121,0,25,25,25
8122,0,19,19,19
8123,0,18,18,18
8124,0,22,22,22
8125,0,19,19,19
8126,0,19,19,19
8127,0,20,20,20
8128,0,19,19,19
8129,0,20,20,20
8130,0,13,13,13
8131,0,19,19,19
8132,0,19,19,19
8133,0,19,19,19
8134,0,27,27,27
8135,0,20,20,5
8136,0,19,19,19
8137,0,19,19,19
8138,0,19,19,19
8139,0,19,19,19
8140,0,6,6,19
8141,0,11,11,19
8142,0,6,6,6
8143,0,19,19,19
8144,0,19,19,19
8145,0,19,19,19
8146,0,3,3,3
8147,0,25,25,25
8148,0,19,19,19
8149,0,11,27,14
8150,0,26,26,26
8151,0,6,6,6
8152,0,6,19,6
8153,0,19,19,19
8154,0,3,3,3
8155,0,19,6,6
8156,0,19,19,19
8157,0,7,7,7
8158,0,18,18,18
8159,0,19,19,19
8160,0,19,19,19
8161,0,20,20,20
8162,0,19,6,6
8163,0,26,26,26
8164,0,19,19,19
8165,0,19,19,19
8166,0,6,6,6
8167,0,19,19,19
8168,0,26,26,26
8169,0,19,14,14
8170,0,3,3,3
8171,0,19,19,11
8172,0,19,19,19
8173,0,19,19,19
8174,0,19,19,19
8175,0,8,8,8
8176,0,3,3,3
8177,0,3,3,3
8178,0,19,19,19
8179,0,18,18,18
8180,0,3,3,3
8181,0,19,19,19
8182,0,19,19,19
8183,0,26,26,26
8184,0,20,20,20
8185,0,1,1,1
8186,0,15,15,15
8187,0,19,19,19
8188,0,19,19,19
8189,0,19,19,19
8190,0,19,19,19
8191,0,18,18,18
8192,0,6,19,19
8193,0,16,16,16
8194,0,19,19,19
8195,0,19,19,19
8196,0,19,19,19
8197,0,19,19,19
8198,0,13,13,13
8199,0,5,5,5
8200,0,3,3,3
8201,0,6,6,6
8202,0,20,24,24
8203,0,18,18,18
8204,0,19,3,19
8205,0,7,7,7
8206,0,0,0,0
8207,0,26,26,26
8208,0,8,8,8
8209,0,11,8,11
8210,0,6,19,19
8211,0,26,26,26
8212,0,15,15,15
8213,0,6,6,6
8214,0,22,22,22
8215,0,22,22,22
8216,0,20,20,20
8217,0,19,19,19
8218,0,10,10,10
8219,0,20,20,20
8220,0,18,18,18
8221,0,19,19,19
8222,0,19,19,19
8223,0,19,19,19
8224,0,26,26,26
8225,0,27,27,27
8226,0,19,19,19
8227,0,19,19,19
8228,0,7,7,7
8229,0,14,14,14
8230,0,19,19,19
8231,0,19,19,19
8232,0,20,20,20
8233,0,26,26,26
8234,0,18,18,18
8235,0,19,19,19
8236,0,19,19,19
8237,0,19,19,19
8238,0,20,3,20
8239,0,19,19,19
8240,0,20,20,20
8241,0,6,15,15
8242,0,3,19,3
8243,0,19,19,19
8244,0,26,26,26
8245,0,26,26,26
8246,0,20,20,20
8247,0,19,19,19
8248,0,19,19,19
8249,0,9,9,9
8250,0,19,19,19
8251,0,20,20,20
8252,0,25,25,25
8253,0,6,22,6
8254,0,11,11,11
8255,0,8,8,8
8256,0,19,19,19
8257,0,19,19,19
8258,0,19,19,19
8259,0,19,19,19
8260,0,20,20,20
8261,0,19,19,19
8262,0,3,3,3
8263,0,19,19,19
8264,0,19,19,19
8265,0,20,20,20
8266,0,19,19,19
8267,0,6,6,6
8268,0,19,19,22
8269,0,6,6,6
8270,0,19,19,19
8271,0,19,19,19
8272,0,19,19,19
8273,0,24,19,24
8274,0,19,6,6
8275,0,26,26,26
8276,0,19,19,19
8277,0,24,24,6
8278,0,15,15,15
8279,0,17,17,17
8280,0,19,19,19
8281,0,14,14,14
8282,0,22,22,22
8283,0,19,19,19
8284,0,26,26,26
8285,0,26,11,26
8286,0,20,20,20
8287,0,19,19,19
8288,0,20,20,20
8289,0,26,26,26
8290,0,8,11,8
8291,0,3,3,3
8292,0,8,8,8
8293,0,9,9,9
8294,0,18,18,18
8295,0,11,11,11
8296,0,20,20,20
8297,0,26,26,26
8298,0,20,20,20
8299,0,24,24,24
8300,0,12,12,12
8301,0,19,19,19
8302,0,19,19,19
8303,0,19,19,19
8304,0,20,20,20
8305,0,26,26,26
8306,0,24,24,24
8307,0,19,19,19
8308,0,19,19,19
8309,0,19,19,19
8310,0,19,19,19
8311,0,19,19,19
8312,0,24,13,13
8313,0,6,26,6
8314,0,3,2,3
8315,0,19,19,19
8316,0,24,13,24
8317,0,15,20,15
8318,0,19,19,19
8319,0,17,25,25
8320,0,7,7,7
8321,0,25,25,25
8322,0,25,25,25
8323,0,3,3,3
8324,0,24,24,24
8325,0,19,19,19
8326,0,26,26,26
8327,0,19,19,19
8328,0,2,3,2
8329,0,20,20,20
8330,0,19,19,19
8331,0,1,1,1
8332,0,19,19,19
8333,0,24,24,24
8334,0,19,19,19
8335,0,19,19,19
8336,0,19,19,19
8337,0,22,22,22
8338,0,19,19,19
8339,0,26,26,26
8340,0,26,26,26
8341,0,20,20,20
8342,0,18,18,18
8343,0,7,7,7
8344,0,19,19,19
8345,0,6,6,6
8346,0,3,3,3
8347,0,1,1,1
8348,0,6,6,6
8349,0,22,27,22
8350,0,26,26,26
8351,0,19,19,19
8352,0,19,19,19
8353,0,19,19,19
8354,0,19,19,22
8355,0,24,7,7
8356,0,12,12,12
8357,0,20,20,20
8358,0,19,19,19
8359,0,8,8,8
8360,0,19,19,19
8361,0,19,26,19
8362,0,3,18,20
8363,0,19,19,19
8364,0,6,6,6
8365,0,25,25,25
8366,0,9,9,9
8367,0,19,19,19
8368,0,19,19,19
8369,0,26,26,26
8370,0,20,20,20
8371,0,19,19,19
8372,0,19,19,19
8373,0,19,19,19
8374,0,19,19,19
8375,0,20,20,20
8376,0,19,19,19
8377,0,19,19,19
8378,0,19,19,19
8379,0,5,5,5
8380,0,19,19,19
8381,0,19,19,19
8382,0,26,26,26
8383,0,26,26,26
8384,0,0,0,0
8385,0,20,20,20
8386,0,26,26,26
8387,0,15,15,15
8388,0,19,19,19
8389,0,20,20,20
8390,0,19,19,19
8391,0,19,19,19
8392,0,20,20,20
8393,0,19,19,19
8394,0,19,19,19
8395,0,11,11,11
8396,0,25,25,25
8397,0,19,19,19
8398,0,27,27,27
8399,0,19,19,19
8400,0,26,26,26
8401,0,3,3,3
8402,0,19,19,19
8403,0,24,24,24
8404,0,26,26,26
8405,0,19,19,19
8406,0,9,9,9
8407,0,26,26,26
8408,0,19,22,22
8409,0,20,20,20
8410,0,20,20,20
8411,0,19,19,19
8412,0,27,27,27
8413,0,19,3,26
8414,0,26,26,19
8415,0,19,19,19
8416,0,26,26,26
8417,0,22,3,22
8418,0,26,26,26
8419,0,19,19,19
8420,0,26,26,26
8421,0,9,9,9
8422,0,19,19,19
8423,0,22,22,22
8424,0,22,22,22
8425,0,19,19,19
8426,0,3,3,3
8427,0,19,19,19
8428,0,19,19,19
8429,0,22,22,22
8430,0,19,19,19
8431,0,14,14,14
8432,0,20,20,20
8433,0,19,19,19
8434,0,19,19,19
8435,0,4,4,11
8436,0,6,6,6
8437,0,24,24,24
8438,0,19,19,19
8439,0,3,3,3
8440,0,24,24,24
8441,0,19,19,19
8442,0,19,19,19
8443,0,20,20,20
8444,0,20,20,20
8445,0,19,19,19
8446,0,18,18,18
8447,0,19,19,19
8448,0,19,19,19
8449,0,19,19,19
8450,0,19,19,19
8451,0,19,19,19
8452,0,22,19,19
8453,0,1,1,1
8454,0,19,19,19
8455,0,19,19,19
8456,0,20,20,20
8457,0,6,6,6
8458,0,19,19,19
8459,0,19,19,19
8460,0,25,25,25
8461,0,20,20,20
8462,0,19,19,19
8463,0,5,5,5
8464,0,14,14,14
8465,0,25,25,25
8466,0,12,12,12
8467,0,4,4,4
8468,0,20,20,20
8469,0,25,25,25
8470,0,11,11,11
8471,0,19,19,19
8472,0,14,14,14
8473,0,11,11,11
8474,0,19,19,19
8475,0,9,9,9
8476,0,19,19,19
8477,0,19,19,19
8478,0,20,20,20
8479,0,19,19,19
8480,0,24,24,6
8481,0,24,24,24
8482,0,26,26,26
8483,0,26,26,26
8484,0,6,26,26
8485,0,20,20,20
8486,0,6,6,6
8487,0,26,26,26
8488,0,19,19,19
8489,0,6,6,6
8490,0,18,18,18
8491,0,25,25,25
8492,0,19,19,19
8493,0,6,6,6
8494,0,26,26,26
8495,0,21,21,21
8496,0,6,6,6
8497,0,19,19,19
8498,0,3,3,3
8499,0,19,19,19
8500,0,22,19,22
8501,0,19,19,19
8502,0,11,11,11
8503,0,19,19,19
8504,0,19,19,19
8505,0,19,19,19
8506,0,25,25,25
8507,0,26,26,26
8508,0,20,20,20
8509,0,3,3,3
8510,0,20,20,20
8511,0,22,22,9
8512,0,19,6,6
8513,0,19,19,19
8514,0,26,26,26
8515,0,16,16,16
8516,0,19,19,19
8517,0,19,19,19
8518,0,19,19,19
8519,0,20,20,5
8520,0,24,24,24
8521,0,3,25,25
8522,0,19,19,19
8523,0,26,26,3
8524,0,26,26,26
8525,0,14,14,14
8526,0,26,26,26
8527,0,13,13,13
8528,0,19,19,19
8529,0,26,26,26
8530,0,20,20,20
8531,0,24,13,13
8532,0,26,26,26
8533,0,19,19,19
8534,0,3,19,19
8535,0,22,22,22
8536,0,19,22,22
8537,0,24,24,13
8538,0,19,19,19
8539,0,22,22,22
8540,0,19,19,19
8541,0,19,19,19
8542,0,27,27,27
8543,0,19,19,19
8544,0,19,19,19
8545,0,19,19,19
8546,0,24,19,19
8547,0,24,24,24
8548,0,26,26,26
8549,0,19,19,19
8550,0,19,19,19
8551,0,11,11,11
8552,0,19,19,19
8553,0,1,24,24
8554,0,19,19,19
8555,0,24,24,24
8556,0,19,22,22
8557,0,19,19,19
8558,0,6,6,6
8559,0,13,13,13
8560,0,19,19,19
8561,0,5,5,5
8562,0,6,6,6
8563,0,22,22,22
8564,0,19,19,19
8565,0,19,19,19
8566,0,19,19,19
8567,0,0,3,3
8568,0,12,12,12
8569,0,26,26,26
8570,0,25,25,25
8571,0,19,19,19
8572,0,19,19,19
8573,0,26,26,26
8574,0,26,26,26
8575,0,20,20,20
8576,0,19,19,19
8577,0,19,19,19
8578,0,19,19,19
8579,0,6,6,6
8580,0,26,26,26
8581,0,6,6,6
8582,0,6,6,6
8583,0,19,19,19
8584,0,26,26,26
8585,0,18,18,18
8586,0,19,19,19
8587,0,27,27,27
8588,0,12,12,12
8589,0,19,9,19
8590,0,19,19,19
8591,0,19,19,19
8592,0,22,22,22
8593,0,14,14,14
8594,0,8,8,8
8595,0,26,26,26
8596,0,0,0,0
8597,0,19,19,19
8598,0,20,20,20
8599,0,20,20,20
8600,0,25,19,19
8601,0,20,20,20
8602,0,4,4,4
8603,0,11,8,8
8604,0,19,19,19
8605,0,15,15,3
8606,0,1,1,1
8607,0,26,26,26
8608,0,19,19,19
8609,0,3,3,3
8610,0,19,19,19
8611,0,7,7,7
8612,0,6,6,6
8613,0,3,22,22
8614,0,20,20,20
8615,0,19,19,19
8616,0,15,25,15
8617,0,19,19,19
8618,0,11,11,11
8619,0,17,17,17
8620,0,3,3,4
8621,0,19,19,19
8622,0,19,19,19
8623,0,26,26,26
8624,0,14,14,14
8625,0,22,2,22
8626,0,19,19,19
8627,0,19,19,19
8628,0,19,19,19
8629,0,19,19,19
8630,0,20,20,20
8631,0,14,14,14
8632,0,15,15,15
8633,0,19,19,19
8634,0,19,19,19
8635,0,19,19,19
8636,0,20,20,20
8637,0,19,19,19
8638,0,22,22,22
8639,0,19,19,19
8640,0,19,19,19
8641,0,19,19,20
8642,0,19,19,19
8643,0,19,19,19
8644,0,6,6,6
8645,0,19,19,19
8646,0,19,19,19
8647,0,1,1,1
8648,0,9,9,9
8649,0,19,19,19
8650,0,19,19,19
8651,0,19,19,19
8652,0,19,19,19
8653,0,19,19,19
8654,0,19,19,19
8655,0,1,1,1
8656,0,19,22,22
8657,0,13,24,24
8658,0,6,6,6
8659,0,1,1,1
8660,0,26,26,26
8661,0,19,19,19
8662,0,19,19,19
8663,0,6,6,6
8664,0,19,19,19
8665,0,3,3,3
8666,0,27,27,27
8667,0,10,10,10
8668,0,11,11,11
